test;algorithm;less;my_compare;slow_compare;sorted;stable;compare_count
test/number_duplicate_5000000.in;std::sort;283029.0;271022.0;1464263.6;1.0;0.0;107557041.0
test/number_duplicate_5000000.in;std::stable_sort;370511.4;382194.2;1768758.6;1.0;1.0;108607316.0
test/number_duplicate_5000000.in;timsort;604792.0;728265.0;1374093.4;1.0;1.0;61260958.0
test/number_duplicate_5000000.in;timsort_parallel_a_16c;115905.8;182788.4;442473.0;1.0;1.0;80533062.0
test/number_duplicate_5000000.in;timsort_parallel_a_1c;600926.6;733190.4;1375021.6;1.0;1.0;61260958.0
test/number_duplicate_5000000.in;timsort_parallel_a_20c;112019.4;153691.6;423922.6;1.0;1.0;80076924.0
test/number_duplicate_5000000.in;timsort_parallel_a_2c;381327.8;486550.2;1037304.4;1.0;1.0;80436621.0
test/number_duplicate_5000000.in;timsort_parallel_a_4c;238187.8;307949.4;686405.2;1.0;1.0;80458395.0
test/number_duplicate_5000000.in;timsort_parallel_a_8c;162407.8;232606.4;550225.8;1.0;1.0;80475825.0
test/number_duplicate_5000000.in;timsort_parallel_b_16c;297798.2;329356.4;627734.0;1.0;1.0;59607886.0
test/number_duplicate_5000000.in;timsort_parallel_b_1c;535404.8;643714.6;1327620.2;1.0;1.0;59607886.0
test/number_duplicate_5000000.in;timsort_parallel_b_20c;292579.4;320665.6;607557.8;1.0;1.0;59607886.0
test/number_duplicate_5000000.in;timsort_parallel_b_2c;414647.0;490416.0;951429.0;1.0;1.0;59607886.0
test/number_duplicate_5000000.in;timsort_parallel_b_4c;359758.4;426474.6;815586.6;1.0;1.0;59607886.0
test/number_duplicate_5000000.in;timsort_parallel_b_8c;318558.4;374343.6;700316.2;1.0;1.0;59607886.0
test/number_duplicate_5000000.in;timsort_rev;610126.8;740914.0;1363053.0;1.0;1.0;61265716.0
test/number_duplicate_50000000.in;gfx::timsort;5598969.2;6886773.0;13394469.4;1.0;1.0;597209456.0
test/number_duplicate_50000000.in;it_merge_2_sort;5587241.0;7866142.8;21681254.0;1.0;1.0;1211232183.0
test/number_duplicate_50000000.in;it_merge_2_sort_rev;5440653.6;7392904.8;21402777.2;1.0;1.0;1211398695.0
test/number_duplicate_50000000.in;it_merge_3_sort;5072565.8;5594306.0;22358724.8;1.0;1.0;1502643300.0
test/number_duplicate_50000000.in;it_merge_4a_sort;5211317.8;7467135.2;21181176.4;1.0;1.0;1211244185.0
test/number_duplicate_50000000.in;it_merge_4b_sort;5027596.6;8274306.2;26907670.4;1.0;1.0;1708462466.0
test/number_duplicate_50000000.in;merge_2_sort;5444791.8;7453270.4;21078714.2;1.0;1.0;1211287998.0
test/number_duplicate_50000000.in;merge_3_sort;4888584.2;7412477.6;23682225.6;1.0;1.0;1478629268.0
test/number_duplicate_50000000.in;merge_4a_sort;4786657.4;6777439.6;20626640.4;1.0;1.0;1212846706.0
test/number_duplicate_50000000.in;merge_4b_sort;4676519.0;7965169.0;26820812.2;1.0;1.0;1754329614.0
test/number_duplicate_50000000.in;merge_sort_parallel_a_16c;732197.8;1138384.6;3170267.0;1.0;1.0;1211287998.0
test/number_duplicate_50000000.in;merge_sort_parallel_a_1c;5228561.8;7620801.4;20796988.8;1.0;1.0;1211287998.0
test/number_duplicate_50000000.in;merge_sort_parallel_a_20c;670169.0;1005652.8;2907427.2;1.0;1.0;1211287998.0
test/number_duplicate_50000000.in;merge_sort_parallel_a_2c;2892882.8;4136599.4;10852815.6;1.0;1.0;1211287998.0
test/number_duplicate_50000000.in;merge_sort_parallel_a_4c;1964507.0;2822268.4;7531518.0;1.0;1.0;1211287998.0
test/number_duplicate_50000000.in;merge_sort_parallel_a_8c;1163529.0;1807709.0;4811399.8;1.0;1.0;1211287998.0
test/number_duplicate_50000000.in;merge_sort_parallel_b_16c;731123.4;833211.0;1452165.4;1.0;1.0;596685509.0
test/number_duplicate_50000000.in;merge_sort_parallel_b_1c;5430880.2;6626956.8;13442544.2;1.0;1.0;596685509.0
test/number_duplicate_50000000.in;merge_sort_parallel_b_20c;649831.6;708599.4;1221583.6;1.0;1.0;596685509.0
test/number_duplicate_50000000.in;merge_sort_parallel_b_2c;2975467.8;3557634.6;6940679.0;1.0;1.0;596685509.0
test/number_duplicate_50000000.in;merge_sort_parallel_b_4c;1928684.0;2460521.6;4968822.6;1.0;1.0;596685509.0
test/number_duplicate_50000000.in;merge_sort_parallel_b_8c;1195494.6;1447010.6;2689120.0;1.0;1.0;596685509.0
test/number_duplicate_50000000.in;std::sort;3012792.0;2938051.6;16512195.2;1.0;0.0;1223743323.0
test/number_duplicate_50000000.in;std::stable_sort;3938590.2;4097134.0;20023083.8;1.0;1.0;1246523305.0
test/number_duplicate_50000000.in;timsort;6142460.8;7445612.6;13883662.8;1.0;1.0;609925481.0
test/number_duplicate_50000000.in;timsort_parallel_a_16c;1123920.0;1603671.6;4348019.4;1.0;1.0;814250834.0
test/number_duplicate_50000000.in;timsort_parallel_a_1c;6124610.8;7453797.2;13907531.2;1.0;1.0;609925481.0
test/number_duplicate_50000000.in;timsort_parallel_a_20c;1078251.4;1544075.6;4218052.0;1.0;1.0;816928072.0
test/number_duplicate_50000000.in;timsort_parallel_a_2c;3574804.6;4643220.4;10231332.4;1.0;1.0;814101460.0
test/number_duplicate_50000000.in;timsort_parallel_a_4c;2139192.6;2857537.4;6790343.8;1.0;1.0;814110558.0
test/number_duplicate_50000000.in;timsort_parallel_a_8c;1440375.4;2005455.8;5156587.0;1.0;1.0;814149970.0
test/number_duplicate_50000000.in;timsort_parallel_b_16c;3019679.2;3411995.6;6345647.2;1.0;1.0;596073394.0
test/number_duplicate_50000000.in;timsort_parallel_b_1c;5501927.4;6603767.2;13400453.8;1.0;1.0;596073394.0
test/number_duplicate_50000000.in;timsort_parallel_b_20c;2948512.8;3343817.4;6251828.6;1.0;1.0;596073394.0
test/number_duplicate_50000000.in;timsort_parallel_b_2c;4163142.4;4892115.0;9578305.4;1.0;1.0;596073394.0
test/number_duplicate_50000000.in;timsort_parallel_b_4c;3770283.4;4391783.8;8517041.4;1.0;1.0;596073394.0
test/number_duplicate_50000000.in;timsort_parallel_b_8c;3260013.8;3762676.2;7056522.2;1.0;1.0;596073394.0
test/number_duplicate_50000000.in;timsort_rev;6247464.6;7601479.6;13797624.8;1.0;1.0;610102380.0
test/number_multsorted8_50000.in;gfx::timsort;458.4;714.4;3031.6;1.0;1.0;200001.0
test/number_multsorted8_50000.in;it_merge_2_sort;314.6;703.2;2809.4;1.0;1.0;199987.0
test/number_multsorted8_50000.in;it_merge_2_sort_rev;314.8;588.2;2839.6;1.0;1.0;199987.0
test/number_multsorted8_50000.in;it_merge_3_sort;387.2;501.2;3352.6;1.0;1.0;262477.0
test/number_multsorted8_50000.in;it_merge_4a_sort;355.0;794.2;3181.6;1.0;1.0;199987.0
test/number_multsorted8_50000.in;it_merge_4b_sort;279.4;781.0;3391.6;1.0;1.0;249983.0
test/number_multsorted8_50000.in;merge_2_sort;1164.2;1900.6;7528.2;1.0;1.0;496060.0
test/number_multsorted8_50000.in;merge_3_sort;937.6;1925.6;8738.6;1.0;1.0;609872.0
test/number_multsorted8_50000.in;merge_4a_sort;993.8;1701.2;7225.0;1.0;1.0;478396.0
test/number_multsorted8_50000.in;merge_4b_sort;1072.2;2270.6;9401.2;1.0;1.0;652620.0
test/number_multsorted8_50000.in;merge_sort_parallel_a_16c;939.4;1544.0;4565.8;1.0;1.0;496060.0
test/number_multsorted8_50000.in;merge_sort_parallel_a_1c;1279.8;2315.2;7463.0;1.0;1.0;496060.0
test/number_multsorted8_50000.in;merge_sort_parallel_a_20c;3325.6;3021.0;5998.4;1.0;1.0;496060.0
test/number_multsorted8_50000.in;merge_sort_parallel_a_2c;1439.6;2541.6;7234.4;1.0;1.0;496060.0
test/number_multsorted8_50000.in;merge_sort_parallel_a_4c;1236.8;2294.0;4796.8;1.0;1.0;496060.0
test/number_multsorted8_50000.in;merge_sort_parallel_a_8c;888.6;1563.6;4646.2;1.0;1.0;496060.0
test/number_multsorted8_50000.in;merge_sort_parallel_b_16c;629.2;1083.4;3783.8;1.0;1.0;317021.0
test/number_multsorted8_50000.in;merge_sort_parallel_b_1c;875.0;1408.2;5031.4;1.0;1.0;317021.0
test/number_multsorted8_50000.in;merge_sort_parallel_b_20c;676.0;1079.2;3747.6;1.0;1.0;317021.0
test/number_multsorted8_50000.in;merge_sort_parallel_b_2c;896.8;1557.4;5243.0;1.0;1.0;317021.0
test/number_multsorted8_50000.in;merge_sort_parallel_b_4c;743.0;1200.2;4384.0;1.0;1.0;317021.0
test/number_multsorted8_50000.in;merge_sort_parallel_b_8c;634.4;1052.6;3765.4;1.0;1.0;317021.0
test/number_multsorted8_50000.in;std::sort;1997.2;2057.0;14287.0;1.0;0.0;1105255.0
test/number_multsorted8_50000.in;std::stable_sort;926.6;807.8;7112.6;1.0;1.0;498844.0
test/number_multsorted8_50000.in;timsort;345.2;812.2;3337.6;1.0;1.0;199996.0
test/number_multsorted8_50000.in;timsort_parallel_a_16c;1560.0;1790.6;4766.8;1.0;1.0;259639.0
test/number_multsorted8_50000.in;timsort_parallel_a_1c;428.4;806.8;3322.6;1.0;1.0;199996.0
test/number_multsorted8_50000.in;timsort_parallel_a_20c;3565.2;2673.2;5226.0;1.0;1.0;259639.0
test/number_multsorted8_50000.in;timsort_parallel_a_2c;767.0;1556.6;6172.8;1.0;1.0;405284.0
test/number_multsorted8_50000.in;timsort_parallel_a_4c;865.2;1346.2;5292.6;1.0;1.0;405715.0
test/number_multsorted8_50000.in;timsort_parallel_a_8c;448.8;843.4;3542.0;1.0;1.0;249981.0
test/number_multsorted8_50000.in;timsort_parallel_b_16c;396.2;914.2;3765.0;1.0;1.0;199996.0
test/number_multsorted8_50000.in;timsort_parallel_b_1c;285.6;668.6;2979.8;1.0;1.0;199996.0
test/number_multsorted8_50000.in;timsort_parallel_b_20c;3304.0;3623.4;4673.2;1.0;1.0;199996.0
test/number_multsorted8_50000.in;timsort_parallel_b_2c;388.2;902.6;4043.4;1.0;1.0;199996.0
test/number_multsorted8_50000.in;timsort_parallel_b_4c;409.0;872.2;3848.8;1.0;1.0;199996.0
test/number_multsorted8_50000.in;timsort_parallel_b_8c;406.2;891.0;3678.4;1.0;1.0;199996.0
test/number_multsorted8_50000.in;timsort_rev;384.0;688.4;2951.2;1.0;1.0;199996.0
test/number_multsorted8_500000.in;gfx::timsort;3026.4;7138.4;30324.8;1.0;1.0;2000001.0
test/number_multsorted8_500000.in;it_merge_2_sort;2979.8;7268.8;28505.6;1.0;1.0;1999987.0
test/number_multsorted8_500000.in;it_merge_2_sort_rev;2974.0;6153.8;28566.2;1.0;1.0;1999987.0
test/number_multsorted8_500000.in;it_merge_3_sort;3130.0;5248.0;33645.4;1.0;1.0;2624977.0
test/number_multsorted8_500000.in;it_merge_4a_sort;2879.4;7163.0;28174.6;1.0;1.0;1999987.0
test/number_multsorted8_500000.in;it_merge_4b_sort;2978.2;7992.0;34207.0;1.0;1.0;2499983.0
test/number_multsorted8_500000.in;merge_2_sort;12560.4;22115.6;87368.4;1.0;1.0;5819316.0
test/number_multsorted8_500000.in;merge_3_sort;10681.2;22465.4;102058.6;1.0;1.0;7158995.0
test/number_multsorted8_500000.in;merge_4a_sort;9472.6;19670.6;84965.4;1.0;1.0;5814244.0
test/number_multsorted8_500000.in;merge_4b_sort;10193.8;25536.6;109823.2;1.0;1.0;7813548.0
test/number_multsorted8_500000.in;merge_sort_parallel_a_16c;4096.0;7066.6;22577.0;1.0;1.0;5819316.0
test/number_multsorted8_500000.in;merge_sort_parallel_a_1c;11901.8;24828.6;84942.6;1.0;1.0;5819316.0
test/number_multsorted8_500000.in;merge_sort_parallel_a_20c;6095.2;7670.2;20370.8;1.0;1.0;5819316.0
test/number_multsorted8_500000.in;merge_sort_parallel_a_2c;11019.8;18986.0;52914.2;1.0;1.0;5819316.0
test/number_multsorted8_500000.in;merge_sort_parallel_a_4c;7567.8;15249.0;43888.2;1.0;1.0;5819316.0
test/number_multsorted8_500000.in;merge_sort_parallel_a_8c;4791.8;9523.8;30204.6;1.0;1.0;5819316.0
test/number_multsorted8_500000.in;merge_sort_parallel_b_16c;3071.2;5544.0;20115.2;1.0;1.0;3237885.0
test/number_multsorted8_500000.in;merge_sort_parallel_b_1c;7161.8;13681.2;50463.4;1.0;1.0;3237885.0
test/number_multsorted8_500000.in;merge_sort_parallel_b_20c;3144.4;5274.2;18587.6;1.0;1.0;3237885.0
test/number_multsorted8_500000.in;merge_sort_parallel_b_2c;6474.8;11500.8;36713.2;1.0;1.0;3237885.0
test/number_multsorted8_500000.in;merge_sort_parallel_b_4c;4840.4;8561.2;30443.6;1.0;1.0;3237885.0
test/number_multsorted8_500000.in;merge_sort_parallel_b_8c;3707.2;6403.2;22912.0;1.0;1.0;3237885.0
test/number_multsorted8_500000.in;std::sort;23122.2;23084.4;183817.4;1.0;0.0;14588818.0
test/number_multsorted8_500000.in;std::stable_sort;8306.4;9565.4;86187.0;1.0;1.0;6204394.0
test/number_multsorted8_500000.in;timsort;2901.6;7244.8;29445.0;1.0;1.0;1999996.0
test/number_multsorted8_500000.in;timsort_parallel_a_16c;3557.0;7942.6;30851.4;1.0;1.0;2499965.0
test/number_multsorted8_500000.in;timsort_parallel_a_1c;3182.8;7248.0;29367.8;1.0;1.0;1999996.0
test/number_multsorted8_500000.in;timsort_parallel_a_20c;4241.6;8893.8;32470.2;1.0;1.0;2625446.0
test/number_multsorted8_500000.in;timsort_parallel_a_2c;6542.6;14197.6;55243.4;1.0;1.0;4145479.0
test/number_multsorted8_500000.in;timsort_parallel_a_4c;6557.2;13349.2;52869.4;1.0;1.0;4150021.0
test/number_multsorted8_500000.in;timsort_parallel_a_8c;3291.4;7669.6;30883.8;1.0;1.0;2499981.0
test/number_multsorted8_500000.in;timsort_parallel_b_16c;2507.8;5514.0;22229.0;1.0;1.0;1999996.0
test/number_multsorted8_500000.in;timsort_parallel_b_1c;2759.2;6595.6;29937.8;1.0;1.0;1999996.0
test/number_multsorted8_500000.in;timsort_parallel_b_20c;3964.6;6479.2;22475.0;1.0;1.0;1999996.0
test/number_multsorted8_500000.in;timsort_parallel_b_2c;2479.2;5868.6;25775.6;1.0;1.0;1999996.0
test/number_multsorted8_500000.in;timsort_parallel_b_4c;2624.0;5973.4;22730.6;1.0;1.0;1999996.0
test/number_multsorted8_500000.in;timsort_parallel_b_8c;2354.2;5334.0;22126.6;1.0;1.0;1999996.0
test/number_multsorted8_500000.in;timsort_rev;3831.2;6878.4;29502.8;1.0;1.0;1999996.0
test/number_multsorted8_5000000.in;gfx::timsort;29741.6;72031.0;305053.0;1.0;1.0;20000001.0
test/number_multsorted8_5000000.in;it_merge_2_sort;30682.2;74986.2;286799.6;1.0;1.0;19999987.0
test/number_multsorted8_5000000.in;it_merge_2_sort_rev;30696.8;63715.8;288357.4;1.0;1.0;19999987.0
test/number_multsorted8_5000000.in;it_merge_3_sort;31851.2;54601.8;339594.6;1.0;1.0;26249977.0
test/number_multsorted8_5000000.in;it_merge_4a_sort;26335.2;70393.6;283187.8;1.0;1.0;19999987.0
test/number_multsorted8_5000000.in;it_merge_4b_sort;31232.4;82347.8;346195.8;1.0;1.0;24999983.0
test/number_multsorted8_5000000.in;merge_2_sort;162813.6;276233.4;1010845.4;1.0;1.0;65644436.0
test/number_multsorted8_5000000.in;merge_3_sort;121076.8;260844.2;1175068.8;1.0;1.0;82118523.0
test/number_multsorted8_5000000.in;merge_4a_sort;115604.8;223208.6;977567.0;1.0;1.0;65641108.0
test/number_multsorted8_5000000.in;merge_4b_sort;125196.0;301736.4;1286728.6;1.0;1.0;90619532.0
test/number_multsorted8_5000000.in;merge_sort_parallel_a_16c;44255.0;78572.6;246029.8;1.0;1.0;65644436.0
test/number_multsorted8_5000000.in;merge_sort_parallel_a_1c;152626.0;300312.6;982743.0;1.0;1.0;65644436.0
test/number_multsorted8_5000000.in;merge_sort_parallel_a_20c;42054.0;73447.4;229867.6;1.0;1.0;65644436.0
test/number_multsorted8_5000000.in;merge_sort_parallel_a_2c;130703.8;208292.6;588545.8;1.0;1.0;65644436.0
test/number_multsorted8_5000000.in;merge_sort_parallel_a_4c;94831.0;160375.0;473490.2;1.0;1.0;65644436.0
test/number_multsorted8_5000000.in;merge_sort_parallel_a_8c;62871.6;108238.6;345810.4;1.0;1.0;65644436.0
test/number_multsorted8_5000000.in;merge_sort_parallel_b_16c;36735.2;57777.0;191871.6;1.0;1.0;30412173.0
test/number_multsorted8_5000000.in;merge_sort_parallel_b_1c;78389.8;143649.2;495729.6;1.0;1.0;30412173.0
test/number_multsorted8_5000000.in;merge_sort_parallel_b_20c;35616.6;54383.8;187023.2;1.0;1.0;30412173.0
test/number_multsorted8_5000000.in;merge_sort_parallel_b_2c;75455.6;115700.8;328925.6;1.0;1.0;30412173.0
test/number_multsorted8_5000000.in;merge_sort_parallel_b_4c;54654.0;92605.4;294688.2;1.0;1.0;30412173.0
test/number_multsorted8_5000000.in;merge_sort_parallel_b_8c;41484.6;69026.6;223626.4;1.0;1.0;30412173.0
test/number_multsorted8_5000000.in;std::sort;260343.0;260807.8;2272929.0;1.0;0.0;182178067.0
test/number_multsorted8_5000000.in;std::stable_sort;91726.2;107578.0;949849.8;1.0;1.0;67970034.0
test/number_multsorted8_5000000.in;timsort;28604.4;70343.6;292841.0;1.0;1.0;19999996.0
test/number_multsorted8_5000000.in;timsort_parallel_a_16c;30631.6;77259.6;301705.6;1.0;1.0;24999965.0
test/number_multsorted8_5000000.in;timsort_parallel_a_1c;27985.8;70400.4;293074.4;1.0;1.0;19999996.0
test/number_multsorted8_5000000.in;timsort_parallel_a_20c;32128.2;77046.8;316332.6;1.0;1.0;26250540.0
test/number_multsorted8_5000000.in;timsort_parallel_a_2c;63458.8;141269.4;513343.4;1.0;1.0;39167136.0
test/number_multsorted8_5000000.in;timsort_parallel_a_4c;62700.0;132096.0;504028.2;1.0;1.0;39223866.0
test/number_multsorted8_5000000.in;timsort_parallel_a_8c;28115.8;73713.4;308007.2;1.0;1.0;24999981.0
test/number_multsorted8_5000000.in;timsort_parallel_b_16c;26879.8;53790.0;233206.6;1.0;1.0;19999996.0
test/number_multsorted8_5000000.in;timsort_parallel_b_1c;27706.8;66562.2;298888.8;1.0;1.0;19999996.0
test/number_multsorted8_5000000.in;timsort_parallel_b_20c;32291.2;56351.8;235875.4;1.0;1.0;19999996.0
test/number_multsorted8_5000000.in;timsort_parallel_b_2c;26324.0;60125.8;270263.4;1.0;1.0;19999996.0
test/number_multsorted8_5000000.in;timsort_parallel_b_4c;24855.2;53656.8;227057.4;1.0;1.0;19999996.0
test/number_multsorted8_5000000.in;timsort_parallel_b_8c;24356.0;54672.0;235574.0;1.0;1.0;19999996.0
test/number_multsorted8_5000000.in;timsort_rev;35463.2;69336.6;295827.6;1.0;1.0;19999996.0
test/number_multsorted8_50000000.in;gfx::timsort;337019.8;783031.6;3140265.2;1.0;1.0;200000001.0
test/number_multsorted8_50000000.in;it_merge_2_sort;437233.2;886803.0;3039713.2;1.0;1.0;199999987.0
test/number_multsorted8_50000000.in;it_merge_2_sort_rev;437707.8;778695.4;3055974.0;1.0;1.0;199999987.0
test/number_multsorted8_50000000.in;it_merge_3_sort;426688.8;655594.6;3563380.6;1.0;1.0;262499977.0
test/number_multsorted8_50000000.in;it_merge_4a_sort;340911.8;782693.0;2953410.8;1.0;1.0;199999987.0
test/number_multsorted8_50000000.in;it_merge_4b_sort;377113.6;891614.6;3567197.4;1.0;1.0;249999983.0
test/number_multsorted8_50000000.in;merge_2_sort;1959386.8;3302391.2;11613301.0;1.0;1.0;744972276.0
test/number_multsorted8_50000000.in;merge_3_sort;1494998.0;3148357.4;13409743.4;1.0;1.0;926437283.0
test/number_multsorted8_50000000.in;merge_4a_sort;1442122.2;2714530.4;11057379.8;1.0;1.0;726194356.0
test/number_multsorted8_50000000.in;merge_4b_sort;1587327.2;3551523.4;14758122.6;1.0;1.0;1024860204.0
test/number_multsorted8_50000000.in;merge_sort_parallel_a_16c;398427.2;735354.8;2270826.8;1.0;1.0;744972276.0
test/number_multsorted8_50000000.in;merge_sort_parallel_a_1c;1613933.8;3325292.8;11020917.4;1.0;1.0;744972276.0
test/number_multsorted8_50000000.in;merge_sort_parallel_a_20c;368452.4;689394.4;2117347.0;1.0;1.0;744972276.0
test/number_multsorted8_50000000.in;merge_sort_parallel_a_2c;1143255.6;1996162.0;6098634.4;1.0;1.0;744972276.0
test/number_multsorted8_50000000.in;merge_sort_parallel_a_4c;804613.4;1476698.4;4490621.4;1.0;1.0;744972276.0
test/number_multsorted8_50000000.in;merge_sort_parallel_a_8c;558949.4;1031241.2;3136176.4;1.0;1.0;744972276.0
test/number_multsorted8_50000000.in;merge_sort_parallel_b_16c;292033.0;529038.0;1806068.8;1.0;1.0;316244629.0
test/number_multsorted8_50000000.in;merge_sort_parallel_b_1c;821967.4;1501100.8;5133228.6;1.0;1.0;316244629.0
test/number_multsorted8_50000000.in;merge_sort_parallel_b_20c;294687.4;518137.6;1734120.6;1.0;1.0;316244629.0
test/number_multsorted8_50000000.in;merge_sort_parallel_b_2c;622198.6;980242.8;3124859.4;1.0;1.0;316244629.0
test/number_multsorted8_50000000.in;merge_sort_parallel_b_4c;501545.4;831486.2;2546984.6;1.0;1.0;316244629.0
test/number_multsorted8_50000000.in;merge_sort_parallel_b_8c;386685.4;632242.2;2085951.0;1.0;1.0;316244629.0
test/number_multsorted8_50000000.in;std::sort;3100204.6;3208914.6;28017821.6;1.0;0.0;2257439306.0
test/number_multsorted8_50000000.in;std::stable_sort;1248246.6;1417657.0;10987111.2;1.0;1.0;756683960.0
test/number_multsorted8_50000000.in;timsort;316040.6;752893.0;3012685.8;1.0;1.0;199999996.0
test/number_multsorted8_50000000.in;timsort_parallel_a_16c;338082.2;767016.0;3099699.4;1.0;1.0;249999965.0
test/number_multsorted8_50000000.in;timsort_parallel_a_1c;315975.2;752444.6;3017133.6;1.0;1.0;199999996.0
test/number_multsorted8_50000000.in;timsort_parallel_a_20c;346456.2;811751.6;3232823.4;1.0;1.0;262500648.0
test/number_multsorted8_50000000.in;timsort_parallel_a_2c;662820.2;1349976.0;5129646.0;1.0;1.0;404167280.0
test/number_multsorted8_50000000.in;timsort_parallel_a_4c;663059.6;1377145.0;5115949.8;1.0;1.0;404334164.0
test/number_multsorted8_50000000.in;timsort_parallel_a_8c;328161.0;790758.6;3164042.8;1.0;1.0;249999981.0
test/number_multsorted8_50000000.in;timsort_parallel_b_16c;249479.8;557146.6;2182401.6;1.0;1.0;199999996.0
test/number_multsorted8_50000000.in;timsort_parallel_b_1c;338291.2;743057.0;3098338.2;1.0;1.0;199999996.0
test/number_multsorted8_50000000.in;timsort_parallel_b_20c;272077.8;561451.0;2175976.8;1.0;1.0;199999996.0
test/number_multsorted8_50000000.in;timsort_parallel_b_2c;264877.8;595393.8;2346482.4;1.0;1.0;199999996.0
test/number_multsorted8_50000000.in;timsort_parallel_b_4c;242778.0;537856.2;2147749.4;1.0;1.0;199999996.0
test/number_multsorted8_50000000.in;timsort_parallel_b_8c;256883.6;559769.4;2203934.4;1.0;1.0;199999996.0
test/number_multsorted8_50000000.in;timsort_rev;402623.6;754959.4;3045434.2;1.0;1.0;199999996.0
test/number_pyramid_50000.in;gfx::timsort;28.8;70.0;331.6;1.0;1.0;24999.0
test/number_pyramid_50000.in;it_merge_2_sort;23.6;71.4;325.0;1.0;1.0;24999.0
test/number_pyramid_50000.in;it_merge_2_sort_rev;21.6;14.0;334.8;1.0;1.0;24999.0
test/number_pyramid_50000.in;it_merge_3_sort;23.4;70.2;322.8;1.0;1.0;24999.0
test/number_pyramid_50000.in;it_merge_4a_sort;21.4;71.2;330.2;1.0;1.0;24999.0
test/number_pyramid_50000.in;it_merge_4b_sort;21.4;70.6;321.6;1.0;1.0;24999.0
test/number_pyramid_50000.in;merge_2_sort;546.2;781.0;3067.4;1.0;1.0;198036.0
test/number_pyramid_50000.in;merge_3_sort;443.8;792.2;3391.0;1.0;1.0;224805.0
test/number_pyramid_50000.in;merge_4a_sort;429.0;621.0;2944.8;1.0;1.0;197864.0
test/number_pyramid_50000.in;merge_4b_sort;445.0;902.0;3725.0;1.0;1.0;260108.0
test/number_pyramid_50000.in;merge_sort_parallel_a_16c;690.2;1071.8;3027.2;1.0;1.0;198036.0
test/number_pyramid_50000.in;merge_sort_parallel_a_1c;558.6;989.0;3060.0;1.0;1.0;198036.0
test/number_pyramid_50000.in;merge_sort_parallel_a_20c;1363.8;2453.6;3131.4;1.0;1.0;198036.0
test/number_pyramid_50000.in;merge_sort_parallel_a_2c;666.8;1079.2;3084.6;1.0;1.0;198036.0
test/number_pyramid_50000.in;merge_sort_parallel_a_4c;675.2;1089.4;3124.2;1.0;1.0;198036.0
